start;end;chr
9996577;9996685;1
9995550;9995685;1
9994820;9994918;1
9992861;9992956;1
9991949;9992030;1
9986351;9990515;1
10003407;10003449;1
10002682;10002840;1
9996577;9996685;1
9995550;9995685;1
9994820;9994918;1
9986351;9990515;1
10003407;10003449;1
10002682;10002840;1
9996577;9996685;1
9995550;9995685;1
9994820;9994918;1
9992861;9992956;1
9991949;9992030;1
9986351;9990515;1
10003307;10003449;1
10002682;10002840;1
9996577;9996685;1
9995550;9995685;1
9994820;9994918;1
9992861;9992956;1
9991949;9992030;1
9986351;9990515;1
10002981;10003083;1
10032076;10032246;1
10035650;10035833;1
10041089;10041228;1
10042359;10045556;1
10003533;10003573;1
10032076;10032246;1
10035650;10035833;1
10041089;10041228;1
10042359;10045556;1
10003533;10003573;1
10032076;10032246;1
10035650;10035833;1
10041089;10041228;1
10041314;10041824;1
10020772;10020845;1
10015879;10015973;1
10012397;10012527;1
10011289;10011355;1
10010630;10010706;1
10027439;10027516;1
10027448;10027469;1
10057286;10057389;1
10064151;10064365;1
10067628;10067806;1
10068231;10068332;1
10075840;10076079;1
10057286;10057389;1
10067628;10067806;1
10068231;10068332;1
10075840;10076079;1
10093016;10093752;1
10132086;10132272;1
10155519;10155654;1
10161166;10161253;1
10163006;10163150;1
10165574;10165802;1
10166255;10166641;1
10177517;10177658;1
10179571;10179671;1
10182020;10182134;1
10186852;10186935;1
10189450;10189506;1
10190558;10190674;1
10190773;10190871;1
10192427;10192540;1
10195046;10195244;1
10197125;10197263;1
10204998;10205097;1
10207021;10207148;1
10209242;10209340;1
10211384;10211619;1
10218414;10218540;1
10221200;10221344;1
10228194;10228328;1
10231196;10231387;1
10238702;10238876;1
10239474;10239620;1
10239953;10241297;1
10093016;10093752;1
10132086;10132272;1
10155519;10155654;1
10161166;10161253;1
10163006;10163150;1
10165574;10165802;1
10177517;10177658;1
10179571;10179671;1
10182020;10182134;1
10186852;10186935;1
10189450;10189506;1
10190558;10190674;1
10190773;10190871;1
10192427;10192540;1
10195046;10195244;1
10197125;10197263;1
10204998;10205097;1
10207021;10207148;1
10209242;10209340;1
10211384;10211619;1
10218414;10218540;1
10221200;10221344;1
10228194;10228328;1
10231196;10231387;1
10238702;10238876;1
10239474;10239620;1
10239953;10241297;1
10270628;10270936;1
10292308;10292492;1
10316305;10316381;1
10318551;10318730;1
10321963;10322028;1
10327438;10327616;1
10328210;10328321;1
10331560;10331637;1
10332299;10332364;1
10333072;10333089;1
10335486;10335561;1
10336379;10336457;1
10338044;10338186;1
10339155;10339196;1
10342380;10342591;1
10351140;10351219;1
10352105;10352180;1
10355144;10355223;1
10355718;10355824;1
10356640;10356723;1
10356955;10357135;1
10357232;10357304;1
10380101;10380194;1
10381767;10381915;1
10383942;10384120;1
10384816;10384953;1
10386169;10386417;1
10394578;10394696;1
10396715;10396800;1
10397132;10397261;1
10397429;10397591;1
10399827;10399917;1
10402108;10402226;1
10403290;10403345;1
10405903;10406011;1
10407819;10407885;1
10408707;10408791;1
10412689;10412794;1
10420987;10421101;1
10421750;10421883;1
10423341;10423402;1
10425158;10425303;1
10425467;10425706;1
10428525;10428596;1
10431199;10431320;1
10434374;10434523;1
10434912;10435104;1
10435313;10435431;1
10436603;10441661;1
10270628;10270936;1
10292308;10292492;1
10316305;10316381;1
10318551;10318730;1
10321963;10322028;1
10327438;10327616;1
10328210;10328321;1
10331560;10331637;1
10332299;10332364;1
10335486;10335561;1
10336379;10336457;1
10338044;10338186;1
10342458;10342591;1
10351140;10351219;1
10352105;10352180;1
10355144;10355223;1
10355718;10355824;1
10356640;10356723;1
10356955;10357135;1
10357232;10357304;1
10363221;10368655;1
10270764;10270936;1
10292308;10292492;1
10316305;10316381;1
10318551;10318730;1
10321963;10322028;1
10327438;10327616;1
10328210;10328321;1
10331560;10331637;1
10332299;10332364;1
10335486;10335561;1
10336379;10336457;1
10338044;10338186;1
10342458;10342591;1
10351140;10351219;1
10352105;10352180;1
10355144;10355223;1
10355718;10355824;1
10356640;10356723;1
10356955;10357135;1
10357232;10357304;1
10380101;10380194;1
10381767;10381915;1
10383942;10384120;1
10384816;10384953;1
10386169;10386417;1
10394578;10394696;1
10396715;10396800;1
10397132;10397261;1
10397429;10397591;1
10399827;10399917;1
10402108;10402226;1
10403290;10403345;1
10405903;10406011;1
10407819;10407885;1
10408707;10408791;1
10412689;10412794;1
10420987;10421101;1
10421750;10421883;1
10423341;10423402;1
10425158;10425303;1
10425467;10425706;1
10428525;10428596;1
10431199;10431320;1
10434374;10434523;1
10434912;10435104;1
10435313;10435431;1
10436603;10441661;1
10271674;10271796;1
10292308;10292492;1
10316305;10316381;1
10318551;10318730;1
10321963;10322028;1
10327438;10327616;1
10328210;10328321;1
10331560;10331637;1
10332299;10332364;1
10333072;10333089;1
10335486;10335561;1
10336379;10336457;1
10338044;10338186;1
10339155;10339196;1
10342380;10342591;1
10351140;10351219;1
10352105;10352180;1
10355144;10355223;1
10355718;10355824;1
10356640;10356723;1
10356955;10357135;1
10357232;10357304;1
10380101;10380194;1
10381767;10381915;1
10383942;10384120;1
10384816;10384953;1
10386169;10386417;1
10394578;10394696;1
10396715;10396800;1
10397132;10397261;1
10397429;10397591;1
10399827;10399917;1
10402108;10402226;1
10403290;10403345;1
10405903;10406011;1
10407819;10407885;1
10408707;10408791;1
10412689;10412794;1
10420987;10421101;1
10421750;10421883;1
10423341;10423402;1
10425158;10425303;1
10425467;10425706;1
10428525;10428596;1
10431199;10431320;1
10434374;10434523;1
10434912;10435104;1
10435313;10435431;1
10436603;10441661;1
10290822;10291055;1
10292308;10292492;1
10316305;10316381;1
10318551;10318730;1
10321963;10322028;1
10327438;10327616;1
10328210;10328321;1
10331560;10331637;1
10332299;10332364;1
10335486;10335561;1
10336379;10336457;1
10338044;10338186;1
10342458;10342591;1
10351140;10351219;1
10352105;10352180;1
10355144;10355223;1
10355718;10355824;1
10356640;10356723;1
10356955;10357135;1
10357232;10357304;1
10363221;10368655;1
10359024;10359128;1
10459121;10459387;1
10459686;10459761;1
10460450;10460629;1
10463128;10463193;1
10464218;10464336;1
10468128;10468197;1
10471475;10471609;1
10473119;10473308;1
10477044;10477174;1
10477433;10477566;1
10478883;10478982;1
10479474;10479596;1
10479687;10480568;1
10459121;10459182;1
10459686;10459761;1
10460450;10460629;1
10463128;10463193;1
10464218;10464336;1
10468128;10468197;1
10471475;10471609;1
10473119;10473308;1
10477044;10477174;1
10477433;10477566;1
10478883;10478982;1
10479474;10479596;1
10479687;10480568;1
10459121;10459182;1
10459686;10459761;1
10460450;10460629;1
10464218;10464336;1
10468128;10468197;1
10471475;10471609;1
10473119;10473308;1
10477044;10477174;1
10477433;10477566;1
10478883;10478982;1
10479474;10479596;1
10479687;10480568;1
10490807;10491458;1
10500404;10500470;1
10511434;10512210;1
10490490;10490625;1
10493899;10494022;1
10494714;10494747;1
10500404;10500470;1
10502322;10502498;1
10511434;10512210;1
10490490;10490625;1
10493899;10494022;1
10494714;10494747;1
10500404;10500470;1
10511434;10512210;1
10490490;10490625;1
10493899;10494022;1
10494714;10494747;1
10511434;10512210;1
10490807;10491458;1
10494714;10494747;1
10500404;10500470;1
10511434;10512210;1
10490807;10491458;1
10493899;10494022;1
10494714;10494747;1
10500404;10500470;1
10502322;10502865;1
10490490;10490625;1
10493899;10494022;1
10494714;10494747;1
10500404;10500470;1
10502322;10502865;1
10510088;10510379;1
10511434;10512055;1
10532380;10532586;1
10529234;10529395;1
10527247;10527389;1
10523488;10523677;1
10523115;10523266;1
10516579;10521759;1
10532380;10532586;1
10529234;10529395;1
10527247;10527389;1
10523488;10523677;1
10520588;10523266;1
10535007;10535059;1
10555331;10555378;1
10596270;10596354;1
10659295;10659423;1
10678389;10678474;1
10683076;10683178;1
10684397;10684494;1
10687329;10687420;1
10689588;10690815;1
10676893;10677172;1
10856621;10856703;1
10820758;10820914;1
10765549;10765601;1
10753931;10753969;1
10725140;10725628;1
10719759;10720593;1
10718565;10718633;1
10716703;10716793;1
10715706;10715870;1
10714476;10714648;1
10713434;10714275;1
10710998;10711133;1
10710749;10710812;1
10709340;10709494;1
10709127;10709249;1
10707858;10708196;1
10706185;10706383;1
10704974;10705145;1
10703217;10703368;1
10702916;10703057;1
10696661;10700116;1
10856621;10856703;1
10820758;10820914;1
10765549;10765601;1
10753931;10753969;1
10725140;10725628;1
10719759;10720593;1
10718565;10718633;1
10716703;10716793;1
10715706;10715870;1
10714476;10714648;1
10713434;10714275;1
10710998;10711133;1
10710749;10710812;1
10709340;10709494;1
10709127;10709249;1
10707268;10708196;1
11042069;11042133;1
11036213;11036313;1
11030027;11030146;1
11026415;11026539;1
11024185;11024328;1
11018771;11018809;1
11017673;11017810;1
11017080;11017164;1
11015047;11015243;1
11014076;11014199;1
11009681;11009871;1
11007700;11008901;1
11006532;11006798;1
11026653;11026744;1
11026415;11026539;1
11024185;11024328;1
11018771;11018809;1
11017673;11017810;1
11017080;11017164;1
11015047;11015243;1
11014076;11014199;1
11009681;11009871;1
11007700;11008901;1
11006532;11006655;1
11049867;11049904;1
11050262;11050507;1
11050819;11051151;1
11051477;11051886;1
11072711;11072800;1
11073773;11074022;1
11076901;11077064;1
11078790;11078930;1
11080486;11080656;1
11082181;11085549;1
11107260;11107296;1
11106948;11107176;1
11106613;11106790;1
11105465;11105596;1
11103396;11103592;1
11102932;11103079;1
11097750;11097868;1
11094885;11094963;1
11090805;11090939;1
11090233;11090307;1
11086580;11087705;1
11107260;11107296;1
11106948;11107176;1
11106613;11106790;1
11105465;11105596;1
11104855;11105010;1
11119834;11120075;1
11119282;11119402;1
11118857;11118949;1
11116661;11116814;1
11116068;11116151;1
11115838;11115983;1
11115019;11115141;1
11114646;11114942;1
11159778;11159926;1
11158077;11158213;1
11155815;11155938;1
11151550;11151654;1
11151071;11151236;1
11150611;11150725;1
11148180;11148255;1
11147857;11147967;1
11147505;11147648;1
11142745;11142935;1
11141139;11141295;1
11140821;11140969;1
11140556;11140606;1
11139768;11139879;1
11137658;11137708;1
11137422;11137500;1
11136899;11137005;1
11134288;11134383;1
11132144;11132228;1
11130957;11131030;1
11129616;11129787;1
11128702;11128763;1
11128065;11128141;1
11126675;11126805;1
11159778;11159926;1
11158077;11158213;1
11155815;11155938;1
11151550;11151654;1
11151071;11151236;1
11150611;11150725;1
11148180;11148255;1
11147857;11147967;1
11147505;11147648;1
11142745;11142935;1
11141139;11141295;1
11140821;11140969;1
11140556;11140606;1
11139768;11139879;1
11137658;11137708;1
11137422;11137500;1
11136899;11137005;1
11134288;11134383;1
11133991;11134065;1
11132144;11132228;1
11130957;11131030;1
11129616;11129787;1
11128702;11128763;1
11128065;11128141;1
11126675;11126805;1
11159732;11159967;1
11161858;11162162;1
11159732;11159871;1
11161858;11162162;1
11160076;11160141;1
11161858;11162162;1
11322502;11322608;1
11319305;11319480;1
11318542;11318650;1
11316990;11317222;1
11316049;11316249;1
11313896;11314030;1
11307876;11308151;1
11303171;11303357;1
11301610;11301738;1
11300360;11300604;1
11298459;11298674;1
11297900;11298105;1
11294200;11294322;1
11293455;11293544;1
11292493;11292585;1
11291357;11291491;1
11290982;11291111;1
11288725;11288975;1
11276205;11276291;1
11273456;11273623;1
11272853;11272965;1
11272369;11272531;1
11270871;11270963;1
11269369;11269515;1
11264618;11264760;1
11259598;11259760;1
11259315;11259460;1
11227499;11227574;1
11217209;11217348;1
11210183;11210283;1
11206733;11206848;1
11205025;11205102;1
11204705;11204812;1
11199590;11199715;1
11199361;11199492;1
11194408;11194523;1
11193137;11193254;1
11190586;11190834;1
11189795;11189895;1
11188912;11189008;1
11188511;11188609;1
11188061;11188183;1
11187681;11187863;1
11187067;11187201;1
11186679;11186853;1
11184555;11184690;1
11182036;11182183;1
11181303;11181425;1
11177061;11177143;1
11175453;11175525;1
11174870;11174944;1
11174375;11174510;1
11172909;11172974;1
11169706;11169786;1
11169347;11169427;1
11168238;11168343;1
11166592;11167557;1
11322502;11322608;1
11319305;11319480;1
11318542;11318650;1
11316990;11317222;1
11316049;11316249;1
11313896;11314030;1
11307876;11308151;1
11307682;11307790;1
11303171;11303357;1
11301610;11301738;1
11300360;11300604;1
11298459;11298674;1
11297900;11298105;1
11294200;11294322;1
11293455;11293544;1
11292493;11292585;1
11291357;11291491;1
11290982;11291111;1
11288725;11288975;1
11276205;11276291;1
11273456;11273623;1
11272853;11272965;1
11272369;11272531;1
11270871;11270963;1
11269369;11269515;1
11264618;11264760;1
11259598;11259760;1
11259315;11259460;1
11227499;11227574;1
11217209;11217348;1
11210183;11210283;1
11206733;11206848;1
11205025;11205102;1
11204705;11204812;1
11199590;11199715;1
11199361;11199492;1
11194408;11194523;1
11193137;11193254;1
11190586;11190834;1
11189795;11189895;1
11188912;11189008;1
11188511;11188609;1
11188061;11188183;1
11187681;11187863;1
11187067;11187201;1
11186679;11186853;1
11184555;11184690;1
11182036;11182183;1
11181303;11181425;1
11177061;11177143;1
11175453;11175525;1
11174870;11174944;1
11174375;11174510;1
11172909;11172974;1
11169706;11169786;1
11169347;11169427;1
11168238;11168343;1
11166592;11167557;1
11322502;11322608;1
11319305;11319507;1
11318542;11318650;1
11316990;11317222;1
11316049;11316249;1
11313896;11314030;1
11307876;11308151;1
11307682;11307790;1
11303171;11303357;1
11301610;11301738;1
11300360;11300604;1
11298459;11298674;1
11297900;11298105;1
11294200;11294322;1
11293455;11293544;1
11292493;11292585;1
11291357;11291491;1
11290982;11291111;1
11288725;11288975;1
11276205;11276291;1
11273456;11273623;1
11272853;11272965;1
11272369;11272531;1
11270871;11270963;1
11269369;11269515;1
11264618;11264760;1
11259598;11259760;1
11259315;11259460;1
11227499;11227574;1
11217209;11217348;1
11210183;11210283;1
11206733;11206848;1
11205025;11205102;1
11204705;11204812;1
11199590;11199715;1
11199361;11199492;1
11194408;11194523;1
11193137;11193254;1
11190586;11190834;1
11189795;11189895;1
11188912;11189008;1
11188511;11188609;1
11188061;11188183;1
11187681;11187863;1
11187067;11187201;1
11186679;11186853;1
11184555;11184690;1
11182036;11182183;1
11181303;11181425;1
11177061;11177143;1
11175453;11175525;1
11174870;11174944;1
11174375;11174510;1
11172909;11172974;1
11169706;11169786;1
11169347;11169427;1
11168238;11168343;1
11166592;11167557;1
11203955;11204044;1
11204724;11204943;1
11205210;11205336;1
11209327;11209595;1
11212407;11212470;1
11249412;11250012;1
11252327;11252427;1
11253637;11253831;1
11254518;11254716;1
11254911;11256038;1
11292967;11293370;1
11333255;11334117;1
11345701;11345789;1
11354930;11359631;1
11333255;11334117;1
11354930;11359631;1
11333255;11334117;1
11345701;11348491;1
11338471;11338930;1
11339234;11339332;1
11539212;11539429;1
11561047;11562145;1
11562735;11562954;1
11574447;11574583;1
11575426;11575560;1
11576058;11576218;1
11577520;11577659;1
11579412;11579560;1
11579776;11579937;1
11580744;11580905;1
11583999;11584112;1
11585233;11585369;1
11586708;11586892;1
11589613;11589743;1
11589844;11590016;1
11590964;11591090;1
11591622;11591767;1
11594438;11594597;1
11595068;11595181;1
11595535;11595701;1
11596381;11597608;1
11669588;11670170;1
11671900;11672035;1
11672847;11673412;1
11714376;11714486;1
11710523;11710891;1
11710002;11710131;1
11709836;11709931;1
11709144;11709282;1
11708444;11708885;1
11714934;11715009;1
11715997;11716157;1
11718324;11718421;1
11718793;11718928;1
11721187;11723384;1
11714464;11714638;1
11715863;11716157;1
11718324;11718450;1
11718590;11718685;1
11718793;11718928;1
11721187;11723384;1
11714464;11714638;1
11715863;11716157;1
11718324;11718421;1
11718793;11718928;1
11721187;11723384;1
11714934;11715009;1
11715385;11715756;1
11715863;11716157;1
11718324;11718450;1
11718590;11718685;1
11718793;11718928;1
11721187;11723384;1
11714934;11715009;1
11715727;11715756;1
11715863;11716157;1
11718324;11718421;1
11718793;11718928;1
11721187;11723384;1
11714934;11715009;1
11715863;11716157;1
11718324;11718450;1
11718590;11718685;1
11718793;11718928;1
11721187;11723384;1
11714934;11715009;1
11715863;11716157;1
11718324;11718421;1
11718590;11718685;1
11718793;11718928;1
11721187;11723384;1
11714934;11715009;1
11715863;11716157;1
11718324;11718421;1
11718793;11718928;1
11721187;11723384;1
11724257;11724312;1
11728713;11729001;1
11731323;11731449;1
11731985;11732080;1
11733334;11733469;1
11733672;11734411;1
11751470;11751616;1
11740619;11740670;1
11740410;11740528;1
11737600;11737671;1
11736905;11737005;1
11736103;11736197;1
11735715;11735788;1
11735139;11735231;1
11734537;11734873;1
11741096;11741205;1
11740619;11740670;1
11740410;11740528;1
11737600;11737671;1
11736905;11737005;1
11736103;11736197;1
11735715;11735788;1
11735139;11735231;1
11734537;11734873;1
11751767;11751910;1
11766306;11766766;1
11769332;11769522;1
11771908;11772022;1
11772397;11772486;1
11775176;11775265;1
11779641;11785914;1
11796193;11796292;1
11805860;11805894;1
11806184;11806280;1
11807497;11807602;1
11808472;11808667;1
11810134;11810826;1
11796193;11796292;1
11805860;11805894;1
11806184;11806280;1
11807497;11807602;1
11808472;11808646;1
11810134;11810826;1
11796193;11796292;1
11805860;11805894;1
11807497;11807602;1
11808472;11808667;1
11810134;11810826;1
11796193;11796292;1
11805860;11805894;1
11807497;11807602;1
11808472;11808646;1
11810134;11810826;1
11796193;11796292;1
11807497;11807602;1
11808472;11808646;1
11810134;11810826;1
11822250;11822362;1
11824388;11824527;1
11825914;11827142;1
11827278;11827321;1
11828134;11828332;1
11829030;11829184;1
11831581;11831693;1
11832139;11832316;1
11835492;11835667;1
11836521;11836695;1
11838717;11838873;1
11838983;11839137;1
11839859;11840067;1
11842246;11842390;1
11844231;11844650;1
11845205;11845346;1
11847445;11847550;1
11847930;11848104;1
11848206;11848435;1
11848709;11848803;1
11849327;11849642;1
11839180;11839676;1
11838702;11838864;1
11837134;11838341;1
11865945;11866021;1
11862938;11863186;1
11861218;11861456;1
11860269;11860379;1
11856263;11856456;1
11855155;11855405;1
11854786;11854920;1
11854415;11854595;1
11853964;11854146;1
11852335;11852436;1
11851264;11851383;1
11845780;11850955;1
11863462;11863594;1
11862938;11863186;1
11861218;11861456;1
11860269;11860379;1
11856263;11856456;1
11855155;11855405;1
11854786;11854920;1
11854415;11854595;1
11853964;11854146;1
11852335;11852436;1
11851264;11851383;1
11845780;11850955;1
11866248;11866406;1
11867188;11867247;1
11875903;11875968;1
11876672;11876737;1
11879545;11879611;1
11882752;11882858;1
11883764;11883890;1
11884543;11884610;1
11886213;11886281;1
11887172;11887278;1
11888163;11888276;1
11888515;11888681;1
11889253;11889379;1
11893572;11893695;1
11893934;11894087;1
11894293;11894452;1
11894541;11894647;1
11896024;11896210;1
11897056;11897213;1
11897400;11897556;1
11898392;11898499;1
11898592;11898717;1
11900200;11903187;1
11866248;11866406;1
11867188;11867247;1
11875903;11875968;1
11876672;11876737;1
11879545;11879611;1
11882752;11882858;1
11883764;11883890;1
11884543;11884610;1
11886213;11886271;1
11887146;11887278;1
11888163;11888276;1
11888515;11888681;1
11889253;11889379;1
11893572;11893695;1
11893934;11894087;1
11894293;11894452;1
11894541;11894647;1
11896024;11896210;1
11897056;11897213;1
11897400;11897556;1
11898392;11898499;1
11898592;11898717;1
11900200;11903187;1
11866248;11866406;1
11867188;11867247;1
11876672;11876737;1
11879545;11879611;1
11882752;11882858;1
11883764;11883890;1
11884543;11884610;1
11886213;11886271;1
11887146;11887278;1
11888163;11888276;1
11888515;11888681;1
11889253;11889379;1
11893572;11893695;1
11893934;11894087;1
11894293;11894452;1
11894541;11894647;1
11896024;11896210;1
11897056;11897213;1
11897400;11897556;1
11898392;11898499;1
11898592;11898717;1
11900200;11903187;1
11900376;11901264;1
11903761;11904130;1
11905604;11905823;1
11907491;11907673;1
11907619;11907840;1
11907170;11907496;1
